idCode,hxcf,hxcfen,ypmc,ypmcen,slh,jx,gytj,gg,cbzj,pzwh,scpzrq,ssxkzcyr,sccs,ssxszt,sllb,jpxzl,smsContent,smsAttname,source_url
daefa9a622ea63b7f020540e34476150,恩替卡韦,Entecavir,恩替卡韦片,Entecavir Tablets,CYHS1700655,片剂,口服,0.5mg,否,国药准字H20193178,2019-06-24,苏州扬厉医药科技有限公司,信泰制药（苏州）有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J05AF10,,,https://www.cde.org.cn/hymlj/detailPage/daefa9a622ea63b7f020540e34476150
85a26fdd4befbd0b6976f39cbde6c464,布洛芬,Ibuprofen,布洛芬缓释胶囊,Ibuprofen Sustained-release Capsules,CYHS1700544,胶囊剂,口服,0.3g,否,国药准字H20193365,2019-12-16,,华北制药股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,M01AE01,,,https://www.cde.org.cn/hymlj/detailPage/85a26fdd4befbd0b6976f39cbde6c464
8b84ad647abd2b73a8d3be6e5d97acf3,非那雄胺,Finasteride,非那雄胺片,Finasteride Tablets,CYHB1950157,片剂,口服,5mg,否,国药准字H20041152,2020-01-07,,成都倍特药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,G04CB01 ,ffa7d7cb61d7354ce643b73df0a9cbdd,国药准字H20041152_非那雄胺片.pdf,https://www.cde.org.cn/hymlj/detailPage/8b84ad647abd2b73a8d3be6e5d97acf3
a94b249b09b1256f65eb772d776aac9b,依帕司他,Epalrestat ,依帕司他片,Epalrestat Tablets,CYHB1950142,片剂,口服,50mg,否,国药准字H20040012,2020-01-07,,扬子江药业集团南京海陵药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,A10XA ,,,https://www.cde.org.cn/hymlj/detailPage/a94b249b09b1256f65eb772d776aac9b
b11b4606eb1ecc833b6a7d00e53348fa,卡托普利,Captopril,卡托普利片,Captopril Tablets,CYHB1850411,片剂,口服,25mg,否,国药准字H31020564,2020-01-07,上海旭东海普药业有限公司 ,上海旭东海普药业有限公司 ,上市销售中,通过质量和疗效一致性评价的药品,C09AA01 ,0740e0ac530ee04ea6b5f753b4e950df,国药准字H31020564_卡托普利片.pdf,https://www.cde.org.cn/hymlj/detailPage/b11b4606eb1ecc833b6a7d00e53348fa
ac65bbc3883f3c585c177f34ee8e9cb6,盐酸西替利嗪,Cetirizine Hydrochloride,盐酸西替利嗪片,Cetirizine Hydrochloride Tablets,CYHB1850387,片剂,口服,10mg,否,国药准字H20020250,2020-01-07,成都利尔药业有限公司,成都利尔药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,R06AE07 ,9b0a7ad17635121c60dc3ea5376754be,国药准字H20020250_盐酸西替利嗪片.pdf,https://www.cde.org.cn/hymlj/detailPage/ac65bbc3883f3c585c177f34ee8e9cb6
5568ea082a0e21a5262772c843563b2a,替莫唑胺,Temozolomide,替莫唑胺胶囊,Temozolomide Capsules,CYHB1940036,胶囊剂,口服,20mg,否,国药准字H20194029,2020-01-07,,江苏天士力帝益药业有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,L01AX03 ,6974c2bacbac2963c8416eb46845b72b,国药准字H20194029_替莫唑胺胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/5568ea082a0e21a5262772c843563b2a
952b93ffaa9427ba6f3d97eba31eceae,吗替麦考酚酯,Mycophenolate mofetil ,吗替麦考酚酯片,Mycophenolate mofetil Tables,CYHB1850353,片剂,口服,0.5g,否,国药准字H20070082,2020-01-07,,浙江海正药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,L04AA06 ,9263a4a5d597ec69fc2060a4b0138585,国药准字H20070082_吗替麦考酚酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/952b93ffaa9427ba6f3d97eba31eceae
213f320d042427ee65a6b90632b944c7,阿莫西林,Amoxicillin,阿莫西林胶囊,Amoxicillin Capsules,CYHB1850279,胶囊剂,口服,0.25g（按C16H19N3O5S计）,否,国药准字H20046351,2020-01-07,,海南通用三洋药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01CA04,ad72c37dc863d47031dcf7a0ca6cb5be,国药准字H20046351_阿莫西林胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/213f320d042427ee65a6b90632b944c7
5b5b0312718511a63993c6701f6ab48a,双氯芬酸钠,Diclofenac Sodium,双氯芬酸钠缓释片,Diclofenac Sodium Sustained Release Tablets,CYHB1850359,片剂,口服,0.1g,否,国药准字H10970209,2020-01-07,,国药集团致君（深圳）坪山制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,M01AB05 ,3e423b48810bd85c35946b1821a8dd8f,国药准字H10970209_双氯芬酸钠缓释片.pdf,https://www.cde.org.cn/hymlj/detailPage/5b5b0312718511a63993c6701f6ab48a
a9dcc3861835f789a35bae1cebf6c6c9,缬沙坦; 氢氯噻嗪,Valsartan; Hydrochlorothiazide,缬沙坦氢氯噻嗪片,Valsartan and Hydrochlorothiazide Tablets,CYHS1800102,片剂,口服,每片含缬沙坦80mg，氢氯噻嗪12.5mg,否,国药准字H20203024,2020-02-11,北京百奥药业有限责任公司,北京百奥药业有限责任公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,C09CA03 C03AA03,,,https://www.cde.org.cn/hymlj/detailPage/a9dcc3861835f789a35bae1cebf6c6c9
d0e8c2c04b2a1b1be44a5e203a73aa56,普瑞巴林,Pregabalin ,普瑞巴林胶囊,Pregabalin Capsules,CYHS1700315,胶囊剂,口服,150mg,否,国药准字H20203041,2020-02-20,,齐鲁制药（海南）有限公司 ,新批准暂未销售,按化学药品新注册分类批准的仿制药,N03AX16,,,https://www.cde.org.cn/hymlj/detailPage/d0e8c2c04b2a1b1be44a5e203a73aa56
95b3efa0b9157323a3640a1a2b33f02c,普瑞巴林,Pregabalin ,普瑞巴林胶囊,Pregabalin Capsules,CYHS1700314,胶囊剂,口服,75mg,否,国药准字H20203040,2020-02-20,,齐鲁制药（海南）有限公司 ,新批准暂未销售,按化学药品新注册分类批准的仿制药,N03AX16,,,https://www.cde.org.cn/hymlj/detailPage/95b3efa0b9157323a3640a1a2b33f02c
604f0904f9c1d06fef6738580832b655,度他雄胺,,度他雄胺软胶囊,Dutasteride Soft Capsules,CYHS1700089,胶囊剂,口服,0.5mg,否,国药准字H20203007,2020-01-08,四川国为制药有限公司,四川国为制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,G04CB02,,,https://www.cde.org.cn/hymlj/detailPage/604f0904f9c1d06fef6738580832b655
716c2b04de97518467080052f25bcbfb,苯磺酸氨氯地平,Amlodipine Besylate,苯磺酸氨氯地平片,Amlodipine Besylate Tablets,CYHB1850187,片剂,口服,5 mg（按C20H25ClN2O5计） ,否,国药准字H20093494,2020-01-16,, 上海迪赛诺生物医药有限公司  ,上市销售中,通过质量和疗效一致性评价的药品,C08CA01 ,c6cff11df45b162577cb8493d7eb4edc,国药准字H20093494_苯磺酸氨氯地平片.pdf,https://www.cde.org.cn/hymlj/detailPage/716c2b04de97518467080052f25bcbfb
4daddebfff1b252b960d6f116bf2efa4,盐酸西替利嗪,Cetirizine Hydrochloride,盐酸西替利嗪片,Cetirizine Hydrochloride Tablets,CYHB1950147,片剂,口服,10mg,否,国药准字H20030447,2020-02-12,,苏州中化药品工业有限公司,上市销售中,通过质量和疗效一致性评价的药品,R06AE07 ,c4acef20ed9cc3501de847b816fed769,国药准字H20030447_盐酸西替利嗪片.pdf,https://www.cde.org.cn/hymlj/detailPage/4daddebfff1b252b960d6f116bf2efa4
08b6c437a0ea9dac2cdd6d243973b73f,盐酸坦索罗辛,Tamsulosin Hydrochloride,盐酸坦索罗辛缓释胶囊,Tamsulosin Hydrochloride Sustained-release Capsules,CYHB1950324,胶囊剂（缓释）,口服,0.2mg,否,国药准字H20050285,2020-01-20,,杭州康恩贝制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,G04CA02 ,492754eae4028558bb350b04c496c352,国药准字H20050285_盐酸坦索罗辛缓释胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/08b6c437a0ea9dac2cdd6d243973b73f
2eb218059702a07064081f6b70d4e0cb,奥美拉唑,Omeprazole,奥美拉唑肠溶胶囊,Omeprazole Enteric Capsules,CYHB1950186,胶囊剂,口服,20mg,否,国药准字H10950086,2020-02-13,,常州四药制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,A02BC01 ,2518b22d2a43ef11dd9565b69ca160f0,国药准字H10950086_奥美拉唑肠溶胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/2eb218059702a07064081f6b70d4e0cb
81709733070f00e2256deda91629c3c8,头孢克肟,Cefixime,头孢克肟颗粒,Cefixime Granules,CYHB1740004,颗粒剂,口服,50mg（按C16H15N5O7S2计） ,否,国药准字H20020512,2020-02-13,国药集团致君（深圳）制药有限公司,国药集团致君（深圳）制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD08 ,d1a45ad914d0a247f33c14d6778abda1,国药准字H20020512_头孢克肟颗粒.pdf,https://www.cde.org.cn/hymlj/detailPage/81709733070f00e2256deda91629c3c8
caec57088944101d4f7b9e74c9f1cfdb,马来酸依那普利,Enalapril Maleate ,马来酸依那普利片,Enalapril Maleate Tablets,CYHB1950525,片剂,口服,5mg,否,国药准字H20055812,2020-02-17,石药集团欧意药业有限公司  ,石药集团欧意药业有限公司  ,上市销售中,通过质量和疗效一致性评价的药品,C09AA02 ,21ae31a1ceba8a805360808d5932b848,国药准字H20055812_马来酸依那普利片.pdf,https://www.cde.org.cn/hymlj/detailPage/caec57088944101d4f7b9e74c9f1cfdb
74972b7ed784ad136862c7866ec0dff1,马来酸依那普利,Enalapril Maleate,马来酸依那普利片,Enalapril Maleate Tablets,CYHB1950524,片剂,口服,2.5mg,否,国药准字H20055813,2020-02-17,石药集团欧意药业有限公司  ,石药集团欧意药业有限公司 ,上市销售中,通过质量和疗效一致性评价的药品,C09AA02 ,caecffbfe92421b7bd64532a1c873c5b,国药准字H20055813_马来酸依那普利片.pdf,https://www.cde.org.cn/hymlj/detailPage/74972b7ed784ad136862c7866ec0dff1
a4711bb2a3e1194af09dc380e81a65f4,蒙脱石,Montmorillonite,蒙脱石散,Montmorillonite Powder,CYHB1850486,散剂,口服,每袋含蒙脱石3g,否,国药准字H19990380,2020-02-17,,北京万辉双鹤药业有限责任公司,上市销售中,通过质量和疗效一致性评价的药品,A07BC05 ,111ea2b12207e625bb44fde971f81052,国药准字H19990380_蒙脱石散.pdf,https://www.cde.org.cn/hymlj/detailPage/a4711bb2a3e1194af09dc380e81a65f4
4b14d5f78a9ad66a198ff95cd5c9c861,盐酸克林霉素,Clindamycin Hydrochloride ,盐酸克林霉素胶囊,Clindamycin Hydrochloride Capsules,CYHB1850423,胶囊剂,口服,0.15g（按C18H33C1N2O5S计） ,否,国药准字H41020486,2020-02-13,,天方药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01FF01 ,957f26d7ee1106f6ebb4d7fe9be8953d,国药准字H41020486_盐酸克林霉素胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/4b14d5f78a9ad66a198ff95cd5c9c861
f0bdd32fe6e9fccd2b08e945777726ec,盐酸乙胺丁醇,Ethambutol Hydrochloride,盐酸乙胺丁醇片,Ethambutol Hydrochloride Tablets,CYHB1850404,片剂,口服,0.25g,否,国药准字H44020758,2020-02-17,广东华南药业集团有限公司,广东华南药业集团有限公司,上市销售中,通过质量和疗效一致性评价的药品,J04AK02 ,216f5035a600033cff7d99edde7c2e89,国药准字H44020758_盐酸乙胺丁醇片.pdf,https://www.cde.org.cn/hymlj/detailPage/f0bdd32fe6e9fccd2b08e945777726ec
628fab219966aa11e8c462908535c647,卡托普利,Captopril,卡托普利片,Captopril Tablets,CYHB1850389,片剂,口服,12.5mg,否,国药准字H43021388,2020-02-17,,湖南汉森制药股份有限公司  ,上市销售中,通过质量和疗效一致性评价的药品,C09AA01 ,24384b7e1c01a9acd32bb6480390b244,国药准字H43021388_卡托普利片.pdf,https://www.cde.org.cn/hymlj/detailPage/628fab219966aa11e8c462908535c647
7f4094bba1e4186dc4203e252e897392,左乙拉西坦,Levetiracetam,左乙拉西坦片,Levetiracetam Tablets,CYHS1700453,片剂,口服,250mg,否,国药准字H20203042,2020-02-20,浙江华海药业股份有限公司,浙江华海药业股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,N03AX14,,,https://www.cde.org.cn/hymlj/detailPage/7f4094bba1e4186dc4203e252e897392
e8fcd4613478be12e1794d76ee6899eb,左乙拉西坦,Levetiracetam,左乙拉西坦片,Levetiracetam Tablets,CYHS1700454,片剂,口服,500mg,否,国药准字H20203043,2020-02-20,浙江华海药业股份有限公司,浙江华海药业股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,N03AX14 ,,,https://www.cde.org.cn/hymlj/detailPage/e8fcd4613478be12e1794d76ee6899eb
f426b256779832173e4dbc31654f0500,瑞舒伐他汀钙,Rosuvastatin Calcium,瑞舒伐他汀钙片,Rosuvastatin Calcium  Tablets,CYHS1800171,片剂,口服,10mg(按C22H28FN3O6S计),否,国药准字H20203049,2020-02-20,合肥英太制药有限公司,合肥英太制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,C10AA07 ,,,https://www.cde.org.cn/hymlj/detailPage/f426b256779832173e4dbc31654f0500
61a76a8006d443d23ddf03134786f2d2,盐酸莫西沙星,Moxifloxacin Hydrochloride,盐酸莫西沙星片,Moxifloxacin Hydrochloride Tablets,CYHS1700613,片剂,口服,0.4g（以C21H24FN3O4计）,否,国药准字H20203062,2020-02-25,深圳信立泰药业股份有限公司,深圳信立泰药业股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J01MA14,,,https://www.cde.org.cn/hymlj/detailPage/61a76a8006d443d23ddf03134786f2d2
0f98a65960166580435351cc7f195951,丙氨酰谷氨酰胺,Alanyl Glutamine ,丙氨酰谷氨酰胺注射液,Alanyl Glutamine Injection,,注射剂,静脉注射,50ml:10g,是,H20150558;H20150559,1999-04-03,Fresenius Kabi Austria GmbH,Fresenius Kabi Austria GmbH,上市销售中,进口原研药品,B05XB02,,,https://www.cde.org.cn/hymlj/detailPage/0f98a65960166580435351cc7f195951
159220dddc64617c300dc6e1f646c87d,达比加群酯,Dabigatran Etexilate ,达比加群酯胶囊,Dabigatran Etexilate Capsules,CYHS1800217,胶囊剂,口服,110mg（以达比加群酯计）,否,国药准字H20203098,2020-03-17,正大天晴药业集团股份有限公司,正大天晴药业集团股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,B01AE07,,,https://www.cde.org.cn/hymlj/detailPage/159220dddc64617c300dc6e1f646c87d
bce1197019495b8faf0f0da142294072,达比加群酯,Dabigatran Etexilate,达比加群酯胶囊,Dabigatran Etexilate Capsules,CYHS1800216,胶囊剂,口服,75mg（以达比加群酯计）,否,国药准字H20203097,2020-03-17,正大天晴药业集团股份有限公司 ,正大天晴药业集团股份有限公司 ,新批准暂未销售,按化学药品新注册分类批准的仿制药,B01AE07,,,https://www.cde.org.cn/hymlj/detailPage/bce1197019495b8faf0f0da142294072
a66b0fbab1f7eb998d97824b143e5f8f,苯磺酸氨氯地平,Amlodipine Besilate,苯磺酸氨氯地平片,Amlodipine Besilate Tablets,CYHB1850374,片剂,口服,5mg（以氨氯地平计）,否,国药准字H20103551,2020-02-27,,四川省百草生物药业有限公司 ,上市销售中,通过质量和疗效一致性评价的药品,C08CA01 ,2a3974a6ea1bbbeff4ebaf435fde7617,国药准字H20103551_苯磺酸氨氯地平片.pdf,https://www.cde.org.cn/hymlj/detailPage/a66b0fbab1f7eb998d97824b143e5f8f
5b9378ebc9401abb58da3a7e8cf36ce5,头孢克肟,Cefixime,头孢克肟颗粒,Cefixime Granules,CYHB1850331,颗粒剂,口服,50mg（按C16H15N5O7S2计）,否,国药准字H10940128,2020-02-21,广州白云山医药集团股份有限公司白云山制药总厂,广州白云山医药集团股份有限公司白云山制药总厂,上市销售中,通过质量和疗效一致性评价的药品,J01DD08,639275430136520ac529c357c4cb9202,国药准字H10940128_头孢克肟颗粒.pdf,https://www.cde.org.cn/hymlj/detailPage/5b9378ebc9401abb58da3a7e8cf36ce5
3a2cdac62d949d2deb7a5ab2855ee7f3,非那雄胺,Finasteride,非那雄胺片,Finasteride Tablets,CYHB1850441,片剂,口服,5mg,否,国药准字H20070146,2020-01-20,,湖北舒邦药业有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,G04CB01 ,f70266bae115655cb7b7f2bfb6898fa9,国药准字H20070146_非那雄胺片.pdf,https://www.cde.org.cn/hymlj/detailPage/3a2cdac62d949d2deb7a5ab2855ee7f3
b726a1de62912d3da1ba7722430040d9,对乙酰氨基酚,Paracetamol,对乙酰氨基酚片,Paracetamol Tablets,CYHB1950096,片剂,口服,0.5g,否,国药准字H14020578,2020-01-02,,山西振东安特生物制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,N02BE01 ,9c5fdf893c8f5790d5faceacc5da889c,国药准字H14020578_对乙酰氨基酚片.pdf,https://www.cde.org.cn/hymlj/detailPage/b726a1de62912d3da1ba7722430040d9
319979b51c25730fc175c108803e178c,盐酸二甲双胍,Metformin Hydrochloride,盐酸二甲双胍片,Metformin Hydrochloride Tablets,CYHB1950308,片剂,口服,0.25g,否,国药准字H12020587,2020-03-03,,天津中新药业集团股份有限公司新新制药厂 ,新批准暂未销售,通过质量和疗效一致性评价的药品,A10BA02 ,ca5e7e288d21921828d25ccefe80abda,国药准字H12020587_盐酸二甲双胍片.pdf,https://www.cde.org.cn/hymlj/detailPage/319979b51c25730fc175c108803e178c
c26341d32d58d7a97aa3136f2a8c913e,盐酸氟西汀,Fluoxetine Hydrochloride,盐酸氟西汀胶囊,Fluoxetine Hydrochloride Capsules,CYHB1950221,胶囊剂,口服,20mg(以氟西汀计),否,国药准字H20073985,2020-03-03,,山西仟源医药集团股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,N06AB03 ,befd47d687b8a817d3a81022c959e9e6,国药准字H20073985_盐酸氟西汀胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/c26341d32d58d7a97aa3136f2a8c913e
c1bf4e1da0e9b35adcb948d9efd92685,盐酸帕罗西汀,Paroxetine Hydrochloride,盐酸帕罗西汀片,Paroxetine Hydrochloride Tablets,CYHB1950106,片剂,口服,20mg,否,国药准字H20040533,2020-02-26,,浙江尖峰药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,N06AB05,172f7cb9af9f58e26eb0324c63df9ed6,国药准字H20040533_盐酸帕罗西汀片.pdf,https://www.cde.org.cn/hymlj/detailPage/c1bf4e1da0e9b35adcb948d9efd92685
d619746cc5cd820b8ca6d7ce46dac9c4,利伐沙班,Rivaroxaban,利伐沙班片,Rivaroxaban Tablets,CYHS1800210,片剂,口服,10mg,否,国药准字H20203077,2020-03-03, 石药集团欧意药业有限公司  , 石药集团欧意药业有限公司  ,新批准暂未销售,按化学药品新注册分类批准的仿制药,B01AF01 ,,,https://www.cde.org.cn/hymlj/detailPage/d619746cc5cd820b8ca6d7ce46dac9c4
cc597a80a21d90cd15b2049ded9117e9,依托考昔,Etoricoxib ,依托考昔片,Etoricoxib Tablets,CYHS1700562,片剂,口服,30mg,否,国药准字H20193302,2019-11-04,成都苑东生物制药股份有限公司,成都苑东生物制药股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,M01AH05 ,,,https://www.cde.org.cn/hymlj/detailPage/cc597a80a21d90cd15b2049ded9117e9
a06d40dcc1b7f86d103a2da8fbfdb052,依托考昔,Etoricoxib ,依托考昔片,Etoricoxib Tablets,CYHS1700563,片剂,口服,60mg,否,国药准字H20193303,2019-11-04,成都苑东生物制药股份有限公司,成都苑东生物制药股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,M01AH05,,,https://www.cde.org.cn/hymlj/detailPage/a06d40dcc1b7f86d103a2da8fbfdb052
da0ace55d2fb27a056ab462b9da5ccd2,依托考昔,Etoricoxib ,依托考昔片,Etoricoxib Tablets,CYHS1700564,片剂,口服,120mg,否,国药准字H20193304,2019-11-04,成都苑东生物制药股份有限公司,成都苑东生物制药股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,M01AH05 ,,,https://www.cde.org.cn/hymlj/detailPage/da0ace55d2fb27a056ab462b9da5ccd2
1e4ce94f54719bb758fa2f4bef3ca902,苯磺酸氨氯地平,Amlodipine Besilate ,苯磺酸氨氯地平片,Amlodipine Besilate Tablets,CYHB1850361,片剂,口服,5mg（按C20H25ClN2O5计） ,否,国药准字H20020161,2020-01-16,宁波大红鹰药业股份有限公司  ,宁波大红鹰药业股份有限公司  ,上市销售中,通过质量和疗效一致性评价的药品,C08CA01 ,09d7d5d35d9fa0a07b81dd8a5eaf123b,国药准字H20020161_苯磺酸氨氯地平片.pdf,https://www.cde.org.cn/hymlj/detailPage/1e4ce94f54719bb758fa2f4bef3ca902
081014dd6ccec4c1e051423a6fe0e6f9,苯磺酸氨氯地平,Amlodipine Besylate,苯磺酸氨氯地平片,Amlodipine Besylate Tablets,CYHB1850267,片剂,口服,5mg（按氨氯地平计）,否,国药准字H20083379,2020-02-27,福建省泉州亚泰制药有限公司,福建省泉州亚泰制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,C08CA01 ,82fb97d4460164d50cb7fc224f92853c,国药准字H20083379_苯磺酸氨氯地平片.pdf,https://www.cde.org.cn/hymlj/detailPage/081014dd6ccec4c1e051423a6fe0e6f9
